loan_id,account_id,status,loan_date,loan_amount,duration,payments,owner_district_id,client_age,client_gender,account_district_id,frequency,account_date,birthdate,transaction_date_max,transaction_date_min,operation_count,amount_mean,amount_min,amount_max,amount_std,amount_last,amount_abs_min,amount_rangev,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_abs_min,balance_rangev,type_count_in,type_count_out,type_mean_in,type_mean_out,disp_id_count,card_type_count_gold,card_type_count_classic,card_type_count_junior,account_region,account_no. of inhabitants,account_average salary,account_unemploymant rate '95,account_unemploymant rate '96,account_no. of enterpreneurs per 1000 inhabitants,account_no. of commited crimes '95,account_no. of commited crimes '96
6985,9731,no,1995-11-22,113796,36,3161,54,50,M,54,issuance after transaction,1994-12-01,1971-10-09,1995-11-10,1994-12-01,72,472.973611111111,-21074.0,28446.0,10100.653199432667,-3500.0,100.0,49520.0,36840.57361111111,500.0,58022.1,11410.835423144199,34054.0,500.0,57522.1,25,47,0.3472222222222222,0.6527777777777778,2,0,0,0,south Moravia,387570,9897,1.60,1.96,140,18721,18696
6955,9627,no,1995-11-22,244368,48,5091,65,51,M,65,issuance after transaction,1994-07-22,1970-04-02,1995-11-19,1994-07-22,144,598.5715277777776,-57200.0,49769.0,24416.12085606832,-5700.0,100.0,106969.0,75924.2409722223,200.0,143453.3,25561.827684429158,86194.1,200.0,143253.3,64,80,0.4444444444444444,0.5555555555555556,1,0,0,0,south Moravia,114200,8403,5.74,5.72,105,2157,2718
5125,789,no,1995-11-23,73056,48,1522,39,50,M,39,monthly issuance,1995-02-06,1970-12-18,1995-11-12,1995-02-06,51,422.4647058823531,-7100.0,8538.0,3462.2725634371154,5692.0,14.6,15638.0,23255.149019607838,500.0,33555.4,6550.595429955129,21545.7,500.0,33055.4,23,28,0.45098039215686275,0.5490196078431373,2,0,0,0,north Bohemia,119895,10446,7.34,9.4,90,4947,4743
5805,4081,yes,1995-11-28,137904,24,5746,11,53,M,11,monthly issuance,1995-07-22,1968-05-06,1995-11-19,1995-07-22,12,2929.9833333333336,-9000.0,11878.0,7835.438063617623,-8100.0,29.4,20878.0,26886.19166666667,600.0,43259.7,11982.10175488715,35159.7,600.0,42659.7,9,3,0.75,0.25,1,0,0,0,central Bohemia,75637,9622,0.45,0.59,154,3475,3529
6185,5774,no,1995-11-28,31176,24,1299,1,53,M,1,monthly issuance,1995-06-08,1968-01-29,1995-11-17,1995-06-08,23,2202.0478260869563,-16900.0,29418.0,12849.710191244483,-1600.0,14.6,46318.0,46304.15217391303,700.0,65769.6,15340.950971615734,50647.1,700.0,65069.600000000006,12,11,0.5217391304347826,0.4782608695652174,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
7243,11042,no,1995-12-04,217152,36,6032,72,47,M,72,monthly issuance,1995-01-29,1974-07-07,1995-11-30,1995-01-29,57,741.7438596491231,-34200.0,54286.0,19111.47447848522,226.2,4.4,88486.0,49107.06666666669,400.0,109774.3,18394.513784863888,42293.9,400.0,109374.3,21,36,0.3684210526315789,0.631578947368421,1,0,1,0,north Moravia,226122,8994,3.80,4.79,110,9672,9208
6403,6924,no,1995-12-05,194880,48,4060,74,41,M,74,monthly issuance,1994-06-01,1979-12-06,1995-11-30,1994-06-01,113,274.3982300884959,-23532.0,36536.0,12633.435844494606,-14.6,14.6,60068.0,36421.42566371683,300.0,71138.8,13195.884796079004,31007.0,300.0,70838.8,37,76,0.3274336283185841,0.672566371681416,1,0,0,0,north Moravia,323870,10673,4.75,5.44,100,18782,18347
6578,7765,no,1995-12-11,27984,12,2332,52,72,M,52,weekly issuance,1994-07-10,1949-02-16,1995-12-07,1994-07-10,76,241.84736842105266,-25700.0,47513.0,12496.861912693374,-8217.0,30.0,73213.0,30639.863157894713,500.0,82352.4,16237.333801572568,18380.5,500.0,81852.4,30,46,0.39473684210526316,0.6052631578947368,1,0,0,0,east Bohemia,139012,8363,2.52,3.49,108,2564,2799
5413,2227,no,1995-12-12,92976,24,3874,31,51,F,31,weekly issuance,1994-05-22,1970-10-07,1995-12-11,1994-05-22,109,197.54036697247682,-45500.0,48996.0,17278.426735303314,-13386.0,30.0,94496.0,50436.466055045865,300.0,122342.1,26490.316135252076,21531.8,300.0,122042.1,50,59,0.45871559633027525,0.5412844036697247,2,0,0,0,west Bohemia,51313,8930,3.52,4.2,108,1328,1452
6949,9583,no,1995-12-12,104712,24,4363,31,51,F,31,weekly issuance,1994-05-22,1970-10-07,1995-12-11,1994-05-22,108,278.84537037037035,-44800.0,48996.0,17185.714118251748,-13386.0,30.0,93796.0,52379.12870370369,300.0,119752.3,25655.51365409269,30115.3,300.0,119452.3,50,58,0.46296296296296297,0.5370370370370371,2,0,0,0,west Bohemia,51313,8930,3.52,4.2,108,1328,1452
6545,7606,no,1995-12-12,191880,60,3198,21,72,M,21,monthly issuance,1995-03-15,1949-03-08,1995-12-11,1995-03-15,87,902.5413793103446,-59200.0,46829.0,18802.118055294854,12269.0,14.6,106029.0,53685.78620689651,400.0,128539.4,26747.651934377307,78521.0,400.0,128139.4,35,52,0.40229885057471265,0.5977011494252874,1,0,0,0,south Bohemia,103347,9104,1.51,2.07,123,2299,2354
6178,5742,no,1995-12-16,232560,48,4845,74,51,F,74,issuance after transaction,1995-07-05,1970-01-29,1995-12-14,1995-07-05,27,1527.540740740741,-37300.0,39741.0,19095.755186795977,-11564.0,100.0,77041.0,63188.63333333334,600.0,102665.9,26204.030675466118,41243.5,600.0,102065.9,14,13,0.5185185185185185,0.48148148148148145,1,0,0,0,north Moravia,323870,10673,4.75,5.44,100,18782,18347
5160,1011,no,1995-12-18,204000,60,3400,45,77,M,45,monthly issuance,1994-12-17,1944-05-06,1995-12-12,1994-12-17,65,584.5046153846159,-16100.0,30604.0,11314.380759892345,-4500.0,14.6,46704.0,37809.39846153843,400.0,68172.8,12656.782825432134,45077.7,400.0,67772.8,25,40,0.38461538461538464,0.6153846153846154,1,0,0,0,east Bohemia,77917,8390,2.28,2.89,132,2080,2122
6785,8899,no,1995-12-25,125340,60,2089,1,77,M,1,weekly issuance,1994-09-05,1944-06-15,1995-12-12,1994-09-05,127,149.66456692913374,-45200.0,49974.0,15744.00196153084,-3713.0,30.0,95174.0,51145.51574803151,500.0,110933.4,22705.18278242659,19007.0,500.0,110433.4,57,70,0.44881889763779526,0.5511811023622047,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6540,7562,no,1995-12-31,309600,48,6450,72,46,M,72,weekly issuance,1995-01-17,1975-06-26,1995-12-23,1995-01-17,56,633.7142857142854,-34700.0,58052.0,23275.074268014916,-22389.0,30.0,92752.0,58185.589285714275,400.0,112363.1,20963.728475446504,35488.1,400.0,111963.1,22,34,0.39285714285714285,0.6071428571428571,1,0,0,0,north Moravia,226122,8994,3.80,4.79,110,9672,9208
6589,7815,no,1996-01-01,189696,24,7904,19,76,M,19,weekly issuance,1995-04-09,1945-09-24,1995-12-31,1995-04-09,89,995.867415730337,-57600.0,49775.0,19185.851320864356,210.9,30.0,107375.0,54137.10561797752,700.0,125386.9,23400.63444036177,88662.1,700.0,124686.9,30,59,0.33707865168539325,0.6629213483146067,2,0,0,0,south Bohemia,51428,8402,3.13,3.98,120,999,1099
5900,4503,no,1996-01-01,135360,48,2820,50,46,M,50,monthly issuance,1995-01-03,1975-09-24,1995-12-31,1995-01-03,77,712.5844155844155,-46400.0,48633.0,21907.25808941114,300.8,14.6,95033.0,64881.31428571429,200.0,146479.5,30587.603643206054,54883.5,200.0,146279.5,32,45,0.4155844155844156,0.5844155844155844,1,0,0,1,east Bohemia,102609,8187,4.83,5.45,94,2123,2134
5999,4907,no,1996-01-03,98832,48,2059,42,51,F,42,monthly issuance,1994-02-06,1970-09-10,1995-12-31,1994-02-06,177,153.50225988700575,-22240.0,23282.0,7402.133118498487,139.5,14.6,45522.0,31814.268361581904,500.0,63095.4,12078.55101973188,27184.4,500.0,62595.4,50,127,0.2824858757062147,0.7175141242937854,1,0,0,0,east Bohemia,95907,8388,2.41,2.94,87,1658,1668
6043,5126,no,1996-01-11,20352,48,424,58,73,F,58,monthly issuance,1995-04-03,1948-03-05,1996-01-08,1995-04-03,48,443.36666666666684,-9600.0,12549.0,5243.28973277693,-3000.0,14.6,22149.0,31814.41458333332,400.0,44427.9,9092.645216549368,21281.5,400.0,44027.9,22,26,0.4583333333333333,0.5416666666666666,2,0,0,0,south Moravia,109164,8757,3.38,3.95,96,2212,2471
5482,2496,no,1996-01-12,165120,60,2752,51,71,F,51,monthly issuance,1994-05-21,1950-03-18,1996-01-11,1994-05-21,116,196.08103448275895,-6300.0,11210.0,4432.9949332136675,-1080.0,14.6,17510.0,24377.371551724114,1100.0,37946.3,6878.836566414742,22745.4,1100.0,36846.3,50,66,0.43103448275862066,0.5689655172413793,2,0,0,0,east Bohemia,121947,8541,2.51,2.97,131,3496,3839
7263,11138,no,1996-01-19,89880,24,3745,70,58,M,70,weekly issuance,1995-08-18,1963-05-16,1996-01-15,1995-08-18,29,1347.568965517241,-47100.0,46981.0,21086.368820962165,-12300.0,26.2,94081.0,62571.28275862068,800.0,116004.2,27471.97500043153,39079.5,800.0,115204.2,13,16,0.4482758620689655,0.5517241379310345,1,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
6013,4995,yes,1996-02-03,128988,36,3583,20,82,M,20,weekly issuance,1994-08-01,1939-08-15,1996-01-31,1994-08-01,82,118.05365853658516,-27600.0,42530.0,12272.167259131436,-30.0,0.1,70130.0,34740.702439024375,-36.1,78192.9,17311.11971554469,9680.2,36.1,78229.0,35,47,0.4268292682926829,0.573170731707317,1,0,0,0,south Bohemia,70646,8547,2.65,3.64,120,1563,1542
5750,3804,no,1996-02-08,63252,12,5271,7,72,F,7,monthly issuance,1994-04-07,1949-06-24,1996-02-07,1994-04-07,164,303.10426829268295,-31800.0,47436.0,15446.491918276866,31624.0,14.6,79236.0,49291.82256097561,13097.7,86343.2,18482.29894648273,49709.2,13097.7,73245.5,48,116,0.2926829268292683,0.7073170731707317,1,0,0,0,central Bohemia,94725,9920,2.26,2.87,130,4289,4846
6027,5066,yes,1996-02-10,61656,24,2569,13,67,F,13,weekly issuance,1995-08-27,1953-12-25,1996-02-02,1995-08-27,12,4974.624999999999,-31400.0,47337.0,23294.773171801477,15200.0,36.9,78737.0,44763.458333333336,400.0,89256.9,24849.149080234965,59695.5,400.0,88856.9,9,3,0.75,0.25,1,0,0,0,central Bohemia,53921,8598,2.77,3.26,123,1597,1875
6303,6400,yes,1996-02-12,72408,24,3017,31,63,F,31,issuance after transaction,1995-10-09,1958-06-13,1996-02-06,1995-10-09,13,2797.223076923077,-32700.0,49634.0,20971.946825150095,-14000.0,96.5,82334.0,45099.26153846154,700.0,83619.5,19929.621714110985,36363.9,700.0,82919.5,9,4,0.6923076923076923,0.3076923076923077,1,0,0,0,west Bohemia,51313,8930,3.52,4.2,108,1328,1452
7213,10884,no,1996-02-13,113544,36,3154,65,79,M,65,monthly issuance,1995-02-20,1942-09-18,1996-02-10,1995-02-20,71,188.5478873239438,-20900.0,28386.0,10083.019945161826,-4408.0,14.6,49286.0,33990.419718309866,700.0,68048.1,12325.831191185674,13386.8,700.0,67348.1,26,45,0.36619718309859156,0.6338028169014085,1,0,0,0,south Moravia,114200,8403,5.74,5.72,105,2157,2718
6659,8092,no,1996-02-20,56100,60,935,54,63,M,54,monthly issuance,1995-01-11,1958-07-07,1996-02-12,1995-01-11,68,226.5779411764704,-10700.0,13986.0,5610.398800145166,-6216.0,14.6,24686.0,20158.00147058824,1000.0,45346.1,8426.832211799325,15407.2,1000.0,44346.1,28,40,0.4117647058823529,0.5882352941176471,1,0,0,0,south Moravia,387570,9897,1.60,1.96,140,18721,18696
6175,5735,yes,1996-02-21,290700,60,4845,52,62,F,52,monthly issuance,1995-01-25,1959-02-27,1996-02-19,1995-01-25,100,115.74899999999975,-56400.0,49763.0,20815.30469658845,14400.0,5.1,106163.0,59647.42399999998,-2825.2,129626.3,31590.330595889613,11574.8,300.0,132451.5,42,58,0.42,0.58,1,0,0,0,east Bohemia,139012,8363,2.52,3.49,108,2564,2799
5610,3112,no,1996-02-24,123216,48,2567,38,44,F,38,monthly issuance,1994-08-12,1977-08-12,1996-02-22,1994-08-12,128,606.1007812499998,-59200.0,48959.0,19763.543127582816,-3400.0,14.6,108159.0,70622.83359375004,700.0,138433.7,28089.524636349874,77580.8,700.0,137733.7,48,80,0.375,0.625,2,0,0,0,north Bohemia,85852,8965,7.08,8.23,104,2653,2822
5563,2912,no,1996-02-29,380160,60,6336,74,71,M,74,monthly issuance,1994-07-30,1949-12-15,1996-02-21,1994-07-30,109,225.22660550458687,-62500.0,48887.0,23113.020728863998,-6100.0,14.6,111387.0,64777.07522935782,1100.0,147375.1,27227.866078850297,24549.6,1100.0,146275.1,47,62,0.43119266055045874,0.5688073394495413,1,0,0,0,north Moravia,323870,10673,4.75,5.44,100,18782,18347
5989,4852,no,1996-03-04,213300,36,5925,47,57,M,47,monthly issuance,1995-04-13,1964-04-22,1996-02-29,1995-04-13,59,463.16440677966096,-8160.0,13600.0,5061.0841403917675,106.1,14.6,21760.0,27951.913559322016,400.0,42443.7,7864.495893274421,27341.3,400.0,42043.7,27,32,0.4576271186440678,0.5423728813559322,1,0,0,0,east Bohemia,162580,9538,1.51,1.81,111,6079,5410
6698,8327,no,1996-03-10,247728,48,5161,1,42,M,1,weekly issuance,1995-08-08,1979-06-19,1996-03-09,1995-08-08,50,1051.0359999999996,-57900.0,48620.0,20129.462529537774,-2539.0,30.0,106520.0,60054.73400000001,200.0,108390.1,23168.339445014884,52551.7,200.0,108190.1,23,27,0.46,0.54,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
5312,1772,no,1996-03-13,202788,36,5633,31,68,F,31,weekly issuance,1995-02-20,1953-07-20,1996-03-12,1995-02-20,79,1033.2113924050632,-45200.0,72298.0,24885.420719183476,-11994.0,30.0,117498.0,57124.26835443034,1100.0,139880.9,23297.66357464454,81623.6,1100.0,138780.9,26,53,0.3291139240506329,0.6708860759493671,1,0,0,0,west Bohemia,51313,8930,3.52,4.2,108,1328,1452
7189,10728,no,1996-03-21,154656,48,3222,71,64,M,71,monthly issuance,1994-12-23,1956-11-28,1996-03-17,1994-12-23,89,417.76067415730364,-17585.0,28994.0,10088.733992988258,-4500.0,14.6,46579.0,31791.328089887662,1000.0,61782.0,10868.943277490947,37180.5,1000.0,60782.0,32,57,0.3595505617977528,0.6404494382022472,1,0,0,0,north Moravia,161227,8678,5.93,5.57,102,4980,4595
6816,9017,yes,1996-03-26,100224,48,2088,70,64,F,70,monthly issuance,1995-11-22,1957-02-01,1996-03-21,1995-11-22,18,1743.727777777778,-15100.0,18792.0,8029.859466267547,-15100.0,26.5,33892.0,28124.93333333333,700.0,46487.1,9838.648370404879,31387.1,700.0,45787.1,15,3,0.8333333333333334,0.16666666666666666,1,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
6137,5574,no,1996-04-10,44628,12,3719,13,77,M,13,weekly issuance,1994-07-14,1943-11-26,1996-04-08,1994-07-14,146,550.9575342465753,-59000.0,71565.0,22910.533347878514,47710.0,30.0,130565.0,49477.32123287669,900.0,112689.5,22661.883780456672,80439.7,900.0,111789.5,43,103,0.2945205479452055,0.7054794520547946,1,0,0,0,central Bohemia,53921,8598,2.77,3.26,123,1597,1875
5128,808,yes,1996-04-11,215616,48,4492,69,64,M,69,monthly issuance,1995-06-13,1957-02-17,1996-04-08,1995-06-13,61,141.6508196721314,-18700.0,23130.0,8348.462244442044,-3400.0,6.8,41830.0,21447.624590163923,-3424.6,50124.8,13056.987306542755,8640.6,200.0,53549.4,30,31,0.4918032786885246,0.5081967213114754,1,0,0,0,north Moravia,42821,8173,7.01,7.01,124,1358,1358
5470,2456,no,1996-04-15,200976,48,4187,65,66,M,65,monthly issuance,1995-09-09,1955-02-20,1996-04-14,1995-09-09,35,1355.1857142857143,-26600.0,37686.0,15562.094747213838,25124.0,14.6,64286.0,47938.06571428571,600.0,83553.5,18916.939576271827,47431.4,600.0,82953.5,17,18,0.4857142857142857,0.5142857142857142,1,0,0,0,south Moravia,114200,8403,5.74,5.72,105,2157,2718
5593,3037,yes,1996-04-18,277884,36,7719,44,41,F,44,monthly issuance,1994-05-26,1980-09-17,1996-04-15,1994-05-26,117,99.26495726495719,-53200.0,47031.0,16757.672993480737,8000.0,14.6,100231.0,46487.00256410256,1000.0,129394.2,28041.875079726327,11614.0,1000.0,128394.2,46,71,0.39316239316239315,0.6068376068376068,1,0,0,0,east Bohemia,105606,8254,2.79,3.76,97,2166,2325
5350,1967,no,1996-04-21,249312,48,5194,26,66,M,26,weekly issuance,1995-02-13,1955-05-21,1996-04-18,1995-02-13,60,923.7783333333335,-32100.0,47112.0,15757.60533495602,-5300.0,30.0,79212.0,35914.85499999999,900.0,88597.4,23021.04106123776,55426.5,900.0,87697.4,30,30,0.5,0.5,1,0,0,0,west Bohemia,170449,10787,2.64,3.09,131,6041,6261
6063,5213,yes,1996-04-25,320976,48,6687,1,85,M,1,monthly issuance,1995-08-18,1936-08-09,1996-04-17,1995-08-18,50,929.2460000000003,-49700.0,70071.0,24296.38046283396,-9100.0,14.6,119771.0,49482.96800000001,1000.0,130775.0,27435.703120029266,46462.2,1000.0,129775.0,23,27,0.46,0.54,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6501,7418,yes,1996-04-29,30276,12,2523,21,82,F,21,monthly issuance,1995-04-07,1939-04-23,1996-04-11,1995-04-07,92,270.9847826086956,-18500.0,22708.0,8435.087354732237,-18500.0,14.6,41208.0,31318.87282608695,1000.0,58621.4,12216.3463270595,24930.3,1000.0,57621.4,58,34,0.6304347826086957,0.3695652173913043,1,0,0,0,south Bohemia,103347,9104,1.51,2.07,123,2299,2354
5452,2352,no,1996-04-29,49440,60,824,70,55,F,70,monthly issuance,1995-01-21,1966-10-06,1996-04-15,1995-01-21,110,409.2881818181817,-20000.0,30378.0,9690.502464384619,-8000.0,4.0,50378.0,47798.86545454537,300.0,74419.8,12804.463916870107,45021.6,300.0,74119.8,31,79,0.2818181818181818,0.7181818181818181,1,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
4961,19,yes,1996-04-29,30276,12,2523,21,82,F,21,monthly issuance,1995-04-07,1939-04-23,1996-04-10,1995-04-07,80,198.18000000000006,-18200.0,22708.0,9205.689080326661,15139.0,14.6,40908.0,25197.09249999999,715.0,58157.5,15039.248404932323,15854.0,715.0,57442.5,46,34,0.575,0.425,1,0,0,0,south Bohemia,103347,9104,1.51,2.07,123,2299,2354
4973,67,no,1996-05-02,165960,24,6915,16,77,F,16,monthly issuance,1994-10-19,1944-06-13,1996-04-30,1994-10-19,125,189.51520000000042,-41400.0,62235.0,20882.029392885444,114.1,14.6,103635.0,52523.24480000004,700.0,107069.6,20955.646998372446,23703.8,700.0,106369.6,37,88,0.296,0.704,1,0,0,0,south Bohemia,93931,8427,1.12,1.54,107,1874,1913
6715,8411,no,1996-05-06,220620,60,3677,20,78,F,20,monthly issuance,1994-12-02,1943-08-15,1996-04-30,1994-12-02,128,206.47812499999992,-20500.0,33096.0,10469.033567696924,-14.6,14.6,53596.0,36907.456249999996,1100.0,70272.7,14352.078379313041,26428.9,1100.0,69172.7,54,74,0.421875,0.578125,1,0,0,0,south Bohemia,70646,8547,2.65,3.64,120,1563,1542
6190,5794,no,1996-05-06,123600,60,2060,70,54,M,70,monthly issuance,1995-07-14,1967-06-30,1996-04-30,1995-07-14,49,316.440816326531,-43300.0,47109.0,15765.43962695668,-14.6,14.6,90409.0,39514.6775510204,300.0,105255.7,23277.873093332153,15505.6,300.0,104955.7,20,29,0.40816326530612246,0.5918367346938775,2,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
5892,4462,yes,1996-05-14,66480,24,2770,73,86,M,73,weekly issuance,1995-12-27,1935-07-21,1996-04-30,1995-12-27,10,3489.12,-28000.0,49631.0,21506.03919108408,206.5,20.0,77631.0,34798.28,900.0,77551.0,21490.62646296442,34891.2,900.0,76651.0,7,3,0.7,0.3,1,0,0,0,north Moravia,182027,8746,3.33,3.74,90,4355,4433
6550,7614,no,1996-05-18,320592,48,6679,62,51,F,62,monthly issuance,1995-02-08,1970-11-09,1996-05-08,1995-02-08,88,785.780681818182,-46600.0,60108.0,21262.713062908962,-5800.0,14.6,106708.0,60781.306818181794,500.0,117827.8,21161.10823723557,69148.6,500.0,117327.8,30,58,0.3409090909090909,0.6590909090909091,2,0,1,0,south Moravia,145688,8544,1.29,1.86,109,2719,2906
5706,3608,no,1996-05-24,161496,36,4486,72,50,M,72,weekly issuance,1994-08-30,1971-07-24,1996-05-21,1994-08-30,130,225.93461538461543,-64900.0,42094.0,12757.963094364417,1600.0,8.0,106994.0,33219.90000000003,500.0,113865.5,19260.546243938243,29371.5,500.0,113365.5,52,78,0.4,0.6,1,0,0,0,north Moravia,226122,8994,3.80,4.79,110,9672,9208
5148,940,no,1996-05-29,284280,60,4738,37,63,F,37,monthly issuance,1994-11-15,1958-09-15,1996-05-12,1994-11-15,94,1006.5680851063828,-56800.0,56756.0,22383.063761266145,-4600.0,14.6,113556.0,64182.6414893617,300.0,109361.9,20167.802429516258,94617.3,300.0,109061.9,36,58,0.3829787234042553,0.6170212765957447,2,0,0,0,north Bohemia,114006,9065,4.46,5.39,123,4147,4166
6734,8547,no,1996-05-30,173016,36,4806,14,76,F,14,weekly issuance,1995-07-17,1945-02-23,1996-05-26,1995-07-17,94,939.7010638297871,-62700.0,49769.0,20611.488169243366,-25600.0,30.0,112469.0,61799.24361702124,300.0,123928.2,26512.878935391018,88331.6,300.0,123628.2,47,47,0.5,0.5,1,0,0,0,south Bohemia,177686,10045,1.42,1.71,135,6604,6295
6109,5422,no,1996-06-03,368880,60,6148,66,47,M,66,monthly issuance,1994-10-22,1974-08-04,1996-05-31,1994-10-22,182,580.8390109890107,-64500.0,49781.0,18793.020479054165,299.4,9.7,114281.0,60030.74340659332,1100.0,151062.3,28681.80838333561,105727.0,1100.0,149962.3,58,124,0.31868131868131866,0.6813186813186813,2,0,0,0,south Moravia,125832,8512,3.51,4.12,102,2247,2103
6961,9645,no,1996-06-06,176148,36,4893,38,57,F,38,monthly issuance,1996-01-23,1963-11-20,1996-05-31,1996-01-23,13,4122.515384615385,-30400.0,34881.0,24061.429211805844,209.3,34.9,65281.0,47154.5,1100.0,83783.4,21431.237856261745,53592.6,1100.0,82683.4,9,4,0.6923076923076923,0.3076923076923077,1,0,0,0,north Bohemia,85852,8965,7.08,8.23,104,2653,2822
6810,9006,no,1996-06-08,186384,48,3883,40,62,M,40,weekly issuance,1994-09-02,1959-01-29,1996-05-31,1994-09-02,190,110.54736842105287,-60600.0,49424.0,19156.863900204855,73.1,30.0,110024.0,61578.30157894749,700.0,129557.3,27339.88746857486,21033.8,700.0,128857.3,82,108,0.43157894736842106,0.5684210526315789,1,0,0,0,north Bohemia,128118,9317,6.49,7.07,97,6949,6872
5494,2572,no,1996-06-13,360000,48,7500,64,48,F,64,issuance after transaction,1994-11-13,1973-03-07,1996-06-09,1994-11-13,136,476.2169117647058,-59500.0,73228.0,24743.35957066148,-34500.0,0.3,132728.0,51149.65514705883,600.0,126072.0,26193.21138092937,64765.2,600.0,125472.0,57,79,0.41911764705882354,0.5808823529411765,1,0,0,0,south Moravia,197099,9624,1.60,2.31,145,4484,4265
5311,1766,no,1996-06-15,30060,60,501,28,70,M,28,monthly issuance,1994-09-03,1951-09-06,1996-06-13,1994-09-03,186,260.87956989247317,-20000.0,29412.0,8808.490245599618,29412.0,14.6,49412.0,37213.407526881754,500.0,69382.9,11270.503745870139,48523.3,500.0,68882.9,45,141,0.24193548387096775,0.7580645161290323,1,0,1,0,west Bohemia,72541,8594,1.62,2.01,112,1580,1525
5445,2322,no,1996-06-29,46320,24,1930,33,42,M,33,monthly issuance,1995-01-02,1979-02-14,1996-06-25,1995-01-02,178,132.3196629213484,-61600.0,49053.0,15515.980277787308,-11352.0,14.6,110653.0,43657.81348314611,900.0,119892.5,20752.088935048898,26652.7,900.0,118992.5,48,130,0.2696629213483146,0.7303370786516854,1,0,0,0,north Bohemia,133777,8705,5.75,7.61,116,4650,4859
5301,1698,no,1996-07-06,141948,36,3943,68,71,F,68,monthly issuance,1996-03-14,1950-09-26,1996-06-30,1996-03-14,10,4723.98,-16200.0,28840.0,13474.868539766909,176.6,49.6,45040.0,32592.68,800.0,63263.1,17970.97897715462,47239.7,800.0,62463.1,7,3,0.7,0.3,1,0,0,0,north Moravia,228848,9893,4.09,4.72,96,5623,5887
7034,10001,no,1996-07-11,19044,36,529,24,47,F,24,monthly issuance,1995-05-28,1974-04-05,1996-07-06,1995-05-28,69,727.0666666666667,-22300.0,24126.0,10352.311006963708,16084.0,14.2,46426.0,43121.75507246376,600.0,64981.1,10532.784888113652,50167.6,600.0,64381.1,29,40,0.42028985507246375,0.5797101449275363,1,0,0,0,west Bohemia,122603,8991,1.39,2.01,128,5198,5273
6751,8680,no,1996-07-14,85716,36,2381,17,83,M,17,monthly issuance,1996-02-12,1938-05-03,1996-07-11,1996-02-12,19,1921.947368421053,-15900.0,21430.0,10332.341174969248,-15900.0,52.5,37330.0,31337.25789473685,800.0,52782.7,12288.06300721313,36516.9,800.0,51982.7,15,4,0.7894736842105263,0.21052631578947367,2,0,0,0,south Bohemia,74062,8114,2.38,2.62,119,1003,1181
6667,8127,no,1996-07-15,155880,24,6495,37,53,F,37,monthly issuance,1994-10-13,1968-10-30,1996-07-07,1994-10-13,142,313.8366197183097,-60700.0,49818.0,18418.33745229831,-8305.0,14.6,110518.0,63263.14718309857,1000.0,164648.6,26666.145799399845,44564.6,1000.0,163648.6,51,91,0.3591549295774648,0.6408450704225352,2,0,0,0,north Bohemia,114006,9065,4.46,5.39,123,4147,4166
6130,5541,no,1996-07-18,32640,48,680,43,79,M,43,monthly issuance,1995-03-24,1942-10-15,1996-07-17,1995-03-24,107,175.70186915887857,-20700.0,11200.0,4414.736988447476,-4100.0,14.6,31900.0,25906.4093457944,300.0,43206.0,7545.466318441954,18800.0,300.0,42906.0,39,68,0.3644859813084112,0.6355140186915887,1,0,0,0,east Bohemia,161854,9425,1.72,2.5,125,4085,3891
5429,2268,no,1996-07-18,20196,36,561,1,50,M,1,monthly issuance,1995-02-11,1971-02-25,1996-07-13,1995-02-11,96,684.2145833333334,-24500.0,35469.0,13424.179678797036,-5742.0,14.6,59969.0,52636.598958333314,200.0,77158.8,15288.688964738765,65684.6,200.0,76958.8,34,62,0.3541666666666667,0.6458333333333334,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
5725,3679,no,1996-07-23,444864,48,9268,64,57,M,64,monthly issuance,1995-08-15,1964-03-29,1996-07-19,1995-08-15,64,652.2515625000002,-16300.0,25862.0,9438.321870917793,-10500.0,14.6,42162.0,32404.773437499996,800.0,62903.5,11798.830196336487,41743.9,800.0,62103.5,27,37,0.421875,0.578125,2,0,0,0,south Moravia,197099,9624,1.60,2.31,145,4484,4265
6421,6985,no,1996-07-25,96768,36,2688,38,53,F,38,monthly issuance,1995-07-27,1968-01-06,1996-07-21,1995-07-27,66,566.6136363636364,-64100.0,48172.0,20526.20937210155,-5200.0,13.4,112272.0,51611.34242424239,900.0,117830.9,22929.24381405384,37396.4,900.0,116930.9,28,38,0.42424242424242425,0.5757575757575758,2,0,0,0,north Bohemia,85852,8965,7.08,8.23,104,2653,2822
